Record Length,2.500000e+03,,  -0.000000500000,  -1.12000,
Sample Interval,4.000000e-10,,  -0.000000499600,  -1.12000,
Trigger Point,1.250000000000e+03,,  -0.000000499200,  -1.12000,
,,,  -0.000000498800,  -1.20000,
,,,  -0.000000498400,  -1.20000,
,,,  -0.000000498000,  -1.20000,
Source,CH1,,  -0.000000497600,  -1.20000,
Vertical Units,V,,  -0.000000497200,  -1.12000,
Vertical Scale,2.000000e+00,,  -0.000000496800,  -1.12000,
Vertical Offset,-5.040000e+00,,  -0.000000496400,  -1.12000,
Horizontal Units,s,,  -0.000000496000,  -1.20000,
Horizontal Scale,1.000000e-07,,  -0.000000495600,  -1.28000,
Pt Fmt,Y,,  -0.000000495200,  -1.28000,
Yzero,0.000000e+00,,  -0.000000494800,  -1.28000,
Probe Atten,1.000000e+03,,  -0.000000494400,  -1.28000,
Model Number,TDS1001B,,  -0.000000494000,  -1.20000,
Serial Number,C051164,,  -0.000000493600,  -1.20000,
Firmware Version,FV:v22.01,,  -0.000000493200,  -1.12000,
,,,-00.000000492800,  -1.20000,
,,,-00.000000492400,  -1.12000,
,,,-00.000000492000,  -1.12000,
,,,-00.000000491600,  -1.04000,
,,,-00.000000491200,  -0.88000,
,,,-00.000000490800,  -0.88000,
,,,-00.000000490400,  -0.80000,
,,,-00.000000490000,  -0.88000,
,,,-00.000000489600,  -0.96000,
,,,-00.000000489200,  -0.96000,
,,,-00.000000488800,  -0.96000,
,,,-00.000000488400,  -0.96000,
,,,-00.000000488000,  -0.88000,
,,,-00.000000487600,  -0.80000,
,,,-00.000000487200,  -0.72000,
,,,-00.000000486800,  -0.72000,
,,,-00.000000486400,  -0.72000,
,,,-00.000000486000,  -0.80000,
,,,-00.000000485600,  -0.80000,
,,,-00.000000485200,  -0.80000,
,,,-00.000000484800,  -0.80000,
,,,-00.000000484400,  -0.72000,
,,,-00.000000484000,  -0.64000,
,,,-00.000000483600,  -0.64000,
,,,-00.000000483200,  -0.64000,
,,,-00.000000482800,  -0.80000,
,,,-00.000000482400,  -0.88000,
,,,-00.000000482000,  -0.88000,
,,,-00.000000481600,  -0.88000,
,,,-00.000000481200,  -0.80000,
,,,-00.000000480800,  -0.72000,
,,,-00.000000480400,  -0.64000,
,,,-00.000000480000,  -0.64000,
,,,-00.000000479600,  -0.72000,
,,,-00.000000479200,  -0.80000,
,,,-00.000000478800,  -0.96000,
,,,-00.000000478400,  -1.04000,
,,,-00.000000478000,  -1.04000,
,,,-00.000000477600,  -0.96000,
,,,-00.000000477200,  -0.80000,
,,,-00.000000476800,  -0.72000,
,,,-00.000000476400,  -0.64000,
,,,-00.000000476000,  -0.56000,
,,,-00.000000475600,  -0.64000,
,,,-00.000000475200,  -0.64000,
,,,-00.000000474800,  -0.72000,
,,,-00.000000474400,  -0.72000,
,,,-00.000000474000,  -0.72000,
,,,-00.000000473600,  -0.72000,
,,,-00.000000473200,  -0.72000,
,,,-00.000000472800,  -0.80000,
,,,-00.000000472400,  -0.80000,
,,,-00.000000472000,  -0.80000,
,,,-00.000000471600,  -0.80000,
,,,-00.000000471200,  -0.80000,
,,,-00.000000470800,  -0.80000,
,,,-00.000000470400,  -0.80000,
,,,-00.000000470000,  -0.80000,
